,Title,Year,Genre,Synopsis,IMDb id
192,Every Mile a Stone,1955,Drama,"Under a military curfew, Salah sets out on the road to cross the Israeli border carrying his dead son Omar in a bag. Miri, a pregnant single woman, decides to help him out at all costs.",0133744
193,Prisoners of Freedom,1968,Drama,A fatherless family immigrates to Israel from Egypt during the British Mandate period. The film traces the hardships the family suffers in the politically unstable country.,0133382
194,Gods Heart,,"Comedy, Drama",Mickey Baum is told by his doctor he has cancer and will die in 92 minutes. During his final hour he makes arrangements while recalling his short life and trying to understand the reality in which he has lived.,6249754
195,Dogs Are Color Blind,1996,"Action, Drama, History","In July 1976, an Air France flight from Tel-Aviv to Paris via Athens was hijacked and forced to land in Entebbe, Uganda. The Jewish passengers were separated and held hostage in demand to release many terrorists held in Israeli prisons. After much debate, the Israeli government sent an elite commando unit to raid the airfield and release the hostages. This movie is based on the true facts and follows the events since the flight's take-off and until the hostages' return to Israel.::Yuval Kfir <yuval@valor.com>",0116786
196,Put K Slave,1997,Horror,A woman visiting her father in Egypt becomes involved with Marquis De Sade's descendant and his terrifying cult.,4505300
197,The Doubt,,"Comedy, Drama, Fantasy","A bridegroom is possessed by an unquiet spirit in the midst of his own wedding celebration, in this clever take on the Jewish legend of the dybbuk.",15554956
198,Stigma,1982,Drama,NA,0086365
199,Auxiliary Ego,2014,Drama,"Hayuta and Berl, an elderly couple, find it hard to adjust to today's Israel and to the social changes surrounding them.",4158582
200,Nini,1962,Drama,NA,0151763
201,Emunah,2021,"Comedy, Drama",NA,19047998
202,The Father,1975,Drama,"This saga unfolds at the 1955 Court Martial in which Israeli soldier stands accused of desertion, during which he made his way via Europe to the swamps of Vietnam, in search of justice - and revenge.",0148324
203,Zrubavel,2008,"Comedy, Drama, Fantasy","In October 1995 three French sisters gather in Atlit, Israel to sell the family home. Tensions arise between elders Darel and Cali when Darel proves unwilling to sell. That's when the sisters start seeing apparitions of their dead parents.",1758849
204,Guttman X5,2015,"Comedy, Drama","South America, 1960. A lonely and grumpy Holocaust survivor convinces himself that his new neighbor is none other than Adolf Hitler. Not being taken seriously, he starts an independent investigation to prove his claim, but when the evidence still appears to be inconclusive, Polsky is forced to engage in a relationship with the enemy in order to obtain irrefutable proof.::Leon Prudovsky",4634652
205,Town Down,2018,"Comedy, Horror",Another 26-chapter anthology that showcases death in all its vicious wonder and brutal beauty.,15331496
206,La piccola bibbia,1995,"Comedy, Family, Musical","In Europe several several centuries ago, a group of prisoners about to be executed are freed as part of the celebration of the upcoming marriage of the emperor's daughter, Princess Gilda, to a very rich prince from another country. Among these newly free men are an uncle-and-nephew con artist team, who continue their usual work to the point where they end up in the emperor's own palace, posing as tailors. Taking advantage of the emperor's extreme love for new and newer clothing as a symbol of his wealth, the fake tailors get him to hire them to make clothes (in time for the wedding) that are invisible to all who are either unfit for their position, or very stupid. Of course, they wouldn't make anything at all, but instead steal all of the material (many jewels) and leave the emperor and all the people thinking that they are unfit or stupid. Things start to get more difficult as neither the emperor nor Gilda like the prince she is engaged to, she and the nephew fall in love, the nephew has misgivings about being a con artist, and the emperor is constantly checking on the progress of his tailors, who are watched over by a very suspicious guard.::Pav",0267826
207,AirTime,2012,"Comedy, Drama","Two Israeli car dealers, Shmuel and Siso, invest five thousand American dollars into a vintage 1985 Lincoln Continental Limousine that they plan to sell in Germany for fifty grand. But when they take it there, they run into problems with the customs police, who are suspicious of Middle Easterners with a huge American gas guzzler. The routine search causes Shmuel to experience a disturbing hallucination about WWII Germany and the Nazis his parents fled from some sixty years earlier. And their adventure in Germany turns into a struggle just to make it out safely, as the echoes of the past catch up with them.",2218814
208,"Lady, Open Up, It's Me",1992,Comedy,"A good-natured but incorrigible layabout becomes embroiled in a plot to rob the Israeli lottery, all the while indulging in his boundless zeal for mischief and romance.",0148210
209,The marked ones 2020,2020,Drama,"Nika was kidnapped and sold into the global sex-trade. Ivan owes a large sum of money to Franco, a terrifying mob boss, who also happens to be the same man who sold Nika into slavery.",14097392
210,Olin: Documented Fairy Tale,1998,Drama,A rabbi's son rebels against his roots and becomes a magician. A woman enters his life and turns his tricks into metaphysical phenomena. The son is forced to choose between love and living up to his father's expectations.,0194208
211,Places,2007,"Comedy, Drama, Musical",NA,1116812
212,The Vulture,1981,"Drama, Musical","The Book of Revelation told through the dream of an eleven year-old boy, the ballads of his father, and the memories of John the beloved apostle.",0083604
213,Greener Pastures,2022,"Drama, Family",TRANSIT explores the intersecting stories of Filipinos in Tel Aviv when the threat of a law deporting the children of migrant workers looms their precarious lives.,12961740
214,Melech LeYom Ehad,1980,Comedy,A comedy about three military band reservists who wake to discover that the Israeli army has withdrawn from Lebanon and left them behind.,0084207
215,Cordonia,1984,Comedy,"Four best friends from high school, meet 20 years later. Morad, a powerful union leader at the Ashdod Port, divorced with a broken heart. Yaki, brown as chocolate and sweet as marmalade. ...                See full synopsis »",0146576
216,Halav,2021,Drama,NA,9800124
217,She's Got It,2007,Comedy,Gote and Eli are two aging friends who don't want to age. Gote is a lifeguard who's fighting peepers on the Tel-Aviv beach. Eli is a guitar player who dreams of building a night club in Altman's restaurant.,0498793
218,Sunstroke,1984,"Comedy, Drama, Romance","Residents of a retirement home build a machine for self-euthanasia in order to help their terminally ill friend, though they are faced with a series of dilemmas when rumors of the machine begin to spread.",0145063
219,Abba Ganuv II,1989,"Drama, Romance","Three unmarried aristocratic Christian sisters from Ramallah have shut themselves in their villa clinging desperately to their former glory, until their orphan niece, Badia, walks into their life and turns their world upside down",0133332
220,Patchwork,2021,Comedy,"It's summertime and Johnny hits upon the idea of restoring a disused old bar with his old friends Benny and Bobby. Raising the capital however is a problem, but luckily the landlord's geeky...                See full synopsis »",10827792
221,Abu Omar,2020,"Drama, History, War",NA,13603598
222,The House on Chelouche Street,1973,"Drama, Sport",NA,0069771
223,Mr. Baum,1997,"Adventure, Drama, Family",NA,0143751
224,Newland,1994,Family,NA,0109737
225,Night Terrors,1993,Drama,"Three individuals, each with a disabling disorder, meet under bizarre circumstances. Their biggest fears are challenged one fateful night, when they realise they hold the ability to either cure or destroy each other. Which will it be?",0108350
226,Demon,2015,Drama,"On the evening of Passover dinner holiday ,a family gathering reveals the delicate relationships between parents, brothers,sisters, husbands and wives. Secrets and lies force them to understand how fragile everything is.",4935158
227,Between Worlds,2016,NA,NA,5762836
228,Epilogue,2012,Drama,NA,2197566
229,The Dybbuk,1968,"Comedy, Drama",NA,0139168
230,A Dangerous Dance,2007,"Fantasy, Sci-Fi",NA,0830833
231,Nelson,2019,NA,NA,8694428
232,Atlit,2014,Comedy,NA,3288166
233,Kapo in Jerusalem,2015,Family,NA,4495188
234,ABCs of Death 2,2014,Comedy,"Two losers men in their thirties are having the worst night in their life when they discover that they will soon be millionaires. The only thing that they haven't thought about is that the way to the million will lead them to a journey in which they will meet some of the worst surreal and crazy people, that will try to take their money in any cost.::seret.co.il",2926810
235,America,2022,"Drama, Sport",NA,12252488
236,Surrogate,2008,Drama,NA,1407081
237,Ervinka,1967,Drama,NA,0133748
238,Nika,2010,"Drama, Romance",NA,1728242
239,The Appointed,1990,NA,NA,0137806
240,To Be a Star,2003,"Drama, Mystery","In a remote, yet dazzling landscape, a temperamental hiker tormented by the past , has the perfect scheme set in place against his friend; until a mysterious stranger comes along with a plan of his own.",0374001
241,Ballads of the Revelation,2020,Drama,NA,12690818
242,Transit,2013,"Action, Thriller",An ex-U.S. marine journalist battles against time to save lives after uncovering a terrorist plot.,3031000
