,Title,Year,Genre,Synopsis,IMDb id
169,Drizzle,1994,"Drama, History, Thriller",NA,0179159
170,Lonely Planet,2011,"Drama, History","This thrilling yet, at its core, empathetic and humanist film looks at the infamous trial of Adolf Eichmann, the architect of the mass extermination of Jews during the Second World War. Depicting the events preceding Eichmann's execution, it approaches the important and much publicized Nazi criminal through the eyes of three participants in these events.",1740807
171,Big Eyes,1974,"Action, Drama, Romance",A joint U.S.- Soviet strike force is assembled to wipe out a nuclear base in an outlaw nation that plans to take the world hostage.,0121237
172,Cupcakes,2013,"Comedy, Drama, Romance","Three friends live their lives in the 1950s, each searching for someone to love.",1935742
173,The Male Gaze: Fleeting Glances,2022,"Comedy, Drama, Music","A band comprised of members of the Egyptian police force head to Israel to play at the inaugural ceremony of an Arab arts center, only to find themselves lost in the wrong town.",20848778
174,Madron,1970,"Drama, Romance","Tel Aviv, Summer 1989. Boaz, a beautiful and alluring linguistics student, receives anonymous, male-written, love letters that undermines his sexual identity and interfere with his peaceful life with his beloved girlfriend.",0066034
175,Love Trilogy: Stripped,2018,"Drama, Music","An Israeli filmmaker throws himself in the midst of two battles doomed to fail: one against the death of freedom, the other against the death of a mother.",5368322
176,Infiltration,2010,"Comedy, Drama","As Eyal finishes the traditional Jewish week of mourning for his late son, his wife Vicky urges him to return to their routine -- but just because the shiva has ended doesn't mean it's life as usual.",1676681
177,Love Without Pity Is Cruel,1983,"Drama, Romance, War","A Protestant World War II pilot and a Jewish girl fall in love in Jerusalem, even though their diverse backgrounds threaten to pull them apart.",0133370
178,Mehakim Le Surkin,2012,"Drama, Thriller","Norman Oppenheimer is a small time operator who befriends a young politician at a low point in his life. Three years later, when the politician becomes an influential world leader, Norman's life dramatically changes for better and worse.",2729778
179,Spring 1941,2007,Thriller,"A young operative is sent on a mission to follow an older agent, whose behavior has come into question.",1252616
180,Operation Thunderbolt,1977,Drama,"Yoav's demons start haunting him after his best friend becomes pregnant without telling him, and after his boyfriend of 15 years starts talking about children too. His life unravels, and self-destruction seems inevitable.",0076398
181,Blood Brothers,(V,Comedy,"Adam is a Christian Arab living in Nazareth - member of a vanishing minority within a minority in the Holy Land and the Middle East. His wife Lamia is a strong, beautiful and progressive Arab woman, who runs a foundation for women's rights.",6794830
182,Everywhere But Here,2013,"Action, Drama",A couple becomes hostage when a frantic soldier takes over their house. This social drama depicts the state of the Israeli society following the devastating 1984 war.,2467634
183,The Glorious Silver Hanukah Menorah,1996,"Animation, Biography, Drama","This animated children's film introduces kids to the life and times of Rashi, history's most studied Biblical commentator. Featuring the voices of Leonard Nimoy and Armand Assante.",0145795
184,Shabazi,1997,Drama,"The movie tells the story of Imri, who at 19 goes to live in Tel- Aviv, but dreams of moving to Japan. Through his relationships and encounters and in diverse cinematic tools, we are introduced to the young man's life. An exploration of living in the exotic city of Tel Aviv is presented through a hero who is himself in the midst of exploring his own choice of an exotic place. A unique correlation is formed between the hero's misconception of Japan and ours of him. The movie was constructed by both improvised and pre-scripted scenes, as required by the nature of each scene.::Anonymous",0143869
185,Abba Ganuv II,1989,Comedy,Gote and Eli are two aging friends who don't want to age. Gote is a lifeguard who's fighting peepers on the Tel-Aviv beach. Eli is a guitar player who dreams of building a night club in Altman's restaurant.,0133332
186,The Emperor's New Clothes,1987,"Comedy, Drama, Romance","Residents of a retirement home build a machine for self-euthanasia in order to help their terminally ill friend, though they are faced with a series of dilemmas when rumors of the machine begin to spread.",0142260
187,Acre Dreams,2018,"Drama, Romance","Three unmarried aristocratic Christian sisters from Ramallah have shut themselves in their villa clinging desperately to their former glory, until their orphan niece, Badia, walks into their life and turns their world upside down",8360894
188,Places,2007,Comedy,"It's summertime and Johnny hits upon the idea of restoring a disused old bar with his old friends Benny and Bobby. Raising the capital however is a problem, but luckily the landlord's geeky...                See full synopsis »",1116812
189,The Vulture,1981,Drama,"From Germany to Israel, Sweden to Brazil, girls and women face up to their wants and desires - their passions past, and lovers present. A mix of laughter, tears and warm inside feels, come and enjoy these tales and fall in love with the stories upon her lips.::NQV Media",0083604
190,Land of the Little People,2016,Western,Tom's parents are killed by Mexican outlaws after their leader (Van Cleef) rapes his mother as he watched. He sets out to exact revenge and is ultimately helped by a successful gold prospector who has been robbed by the same outlaws.,3444008
191,Close to Home,2005,Drama,"A chapter in the life of two friends in Tel Aviv. This peeking into their homes begins when Shir, Noy's younger sister, comes to visit him from the Kibbutz, when he'd rather throw her onto Mike - the perfect host. At his apartment, she is introduced to his anonymous blog on the Internet - an ongoing story in the first person, about a special air-hostess who lives in the shadows of the city, a bit like the author who invented her. Shir suggests giving her face to the storyteller, thus forcing Mike out of his self-afflicted anonymity.::Anonymous",0478999
192,This Is Sodom,2010,Drama,NA,1675197
193,Once Upon a Time in Palestine,,"Drama, Romance",NA,6908042
194,Tell Me That You Love Me,1983,NA,NA,0086422
195,Playoff,2011,"Drama, Mystery","In a remote, yet dazzling landscape, a temperamental hiker tormented by the past , has the perfect scheme set in place against his friend; until a mysterious stranger comes along with a plan of his own.",1632722
196,Black Jack,1968,Drama,"Alon undergoes innovative psychotherapy in New York. He embarks on a tempestuous, soul-searching journey, seeking out the details of his mother's childhood in Poland. He does this as a way of understanding why she, a survivor of the Auschwitz and Majdanek death camps, abandoned him at the age of 10. This exciting, peripatetic personal odyssey takes him on a twofold mission to places most people tend to avoid - the searing flames of desire and the tranquil, mysterious forests of dark secrets.::Anonymous",0062736
197,A Letter from the Past,2012,Drama,"Hayuta and Berl, an elderly couple, find it hard to adjust to today's Israel and to the social changes surrounding them.",2517110
198,Tubianski,2014,Drama,NA,3995806
199,Primo and Sabbatai,2022,"Action, Adventure, Family","The movie 'Two Flags', set in the time of WW2, tells in a voice that speaks to children and adults, the story of a small group of underdog kids fighting to save their home from their local bully. This kid's fight turns into full blown war led by the underdog's leader, Yashek, an immigrant boy from Poland who escaped Nazi Europe looking for a better life in Israel.::Lior Molcho",12708228
200,Iron Eagle II,1988,Drama,NA,0095382
201,Lemon Popsicle,1978,Drama,"A series of indifferences and conflict bring two communities closer than ever, questioning the purpose of tradition and following one's birth tribe.",0079118
202,The Band's Visit,2007,NA,NA,1032856
203,Snails in the Rain,2013,NA,NA,2924590
204,Ahed's Knee,2021,"Fantasy, Thriller",NA,12494638
205,One Week and a Day,2016,Drama,"Twelve-year-old Itamar has a deep passion for ice skating. However, he is slowly losing his hearing, which forces him away from his singular passion. Itamar refuses to accept his doctor`s orders and his parents` wish that he stay away from the ice rink. Enter Natalie, his new partner, who is a wild and disobedient girl. Together they struggle and grow within a complicated world of adolescence.::Anonymous",4777584
206,Every Time We Say Goodbye,1986,Comedy,"A hotel porter, who a long time ago divorced his wife and his daughter with her in America, is alarmed when a beautiful girl arrives at his hotel looking for her supposedly rich father. The porter had been sending back money and describing himself as a well-to-do businessman. With the help of his hotel friends, he becomes the guest of honor and takes her on a tour of Israel, all the time trying to avoid revealing his true work.::Anonymous",0091019
